9606	7128	TNFAIP3
9606	712	C1QA
9606	7133	TNFRSF1B
9606	7137	TNNI3
9606	7138	TNNT1
9606	713	C1QB
9606	714	C1QC
9606	715	C1R
9606	7162	TPBG
9606	7168	TPM1
9606	7169	TPM2
9606	716	C1S
9606	7185	TRAF1
9606	718	C3
9606	720	C4A
9606	7216	TRO
9606	7220	TRPC1
9606	723961	INS-IGF2
9606	7262	PHLDA2
9606	7280	TUBB2A
9606	728239	MAGED4
9606	728501	RPL21P75
9606	728638	KRT8P3
9606	728978	UNC5B-AS1
9606	72	ACTG2
9606	7301	TYRO3
9606	7318	UBA7
9606	7345	UCHL1
9606	7351	UCP2
9606	7373	COL14A1
9606	7409	VAV1
9606	7412	VCAM1
9606	7447	VSNL1
9606	7454	WAS
9606	7456	WIPF1
9606	7462	LAT2
9606	7464	CORO2A
9606	7466	WFS1
9606	7503	XIST
9606	7525	YES1
9606	752	FMNL1
9606	7535	ZAP70
9606	7546	ZIC2
9606	7547	ZIC3
9606	760	CA2
9606	761	CA3
9606	7643	ZNF90
9606	771	CA12
9606	7805	LAPTM5
9606	780	DDR1
9606	781	CACNA2D1
9606	7837	PXDN
9606	7851	MALL
9606	7852	CXCR4
9606	7855	FZD5
9606	7869	SEMA3B
9606	78998	RHPN1-AS1
9606	79007	DBNDD1
9606	79012	CAMKV
9606	79037	PVRIG
9606	79083	MLPH
9606	79094	CHAC1
9606	79187	FSD1
9606	79191	IRX3
9606	79368	FCRL2
9606	7940	LST1
9606	7942	TFEB
9606	79570	NKAIN1
9606	79586	CHPF
9606	79616	CCNJL
9606	79626	TNFAIP8L2
9606	79660	PPP1R3B
9606	79705	LRRK1
9606	79727	LIN28A
9606	79730	NSUN7
9606	79774	GRTP1
9606	79778	MICALL2
9606	79784	MYH14
9606	79822	ARHGAP28
9606	79827	CLMP
9606	7991	TUSC3
9606	79930	DOK3
9606	79958	DENND1C
9606	79961	DENND2D
9606	79977	GRHL2
9606	80004	ESRP2
9606	80008	TMEM156
9606	80014	WWC2
9606	800	CALD1
9606	80144	FRAS1
9606	80216	ALPK1
9606	80231	CXorf21
9606	80312	TET1
9606	80339	PNPLA3
9606	80381	CD276
9606	80774	LIMD2
9606	80781	COL18A1
9606	80833	APOL3
9606	8091	HMGA2
9606	810	CALML3
9606	8115	TCL1A
9606	81557	MAGED4B
9606	81563	C1orf21
9606	81704	DOCK8
9606	81706	PPP1R14C
9606	81793	TLR10
9606	81848	SPRY4
9606	827	CAPN6
9606	8313	AXIN2
9606	83439	TCF7L1
9606	83481	EPPK1
9606	834	CASP1
9606	8353	HIST1H3E
9606	83543	AIF1L
9606	83593	RASSF5
9606	83604	TMEM47
9606	83690	CRISPLD1
9606	83700	JAM3
9606	83706	FERMT3
9606	83758	RBP5
9606	837	CASP4
9606	8406	SRPX
9606	84101	USP44
9606	84141	EVA1A
9606	84166	NLRC5
9606	84293	FAM213A
9606	84329	HVCN1
9606	84467	FBN3
9606	84532	ACSS1
9606	8463	TEAD2
9606	8470	SORBS2
9606	84740	AFAP1-AS1
9606	8476	CDC42BPA
9606	8477	GPR65
9606	84824	FCRLA
9606	8482	SEMA7A
9606	84875	PARP10
9606	84886	C1orf198
9606	84889	SLC7A3
9606	84894	LINGO1
9606	8490	RGS5
9606	84918	LRP11
9606	8491	MAP4K3
9606	84941	HSH2D
9606	84952	CGNL1
9606	84958	SYTL1
9606	84962	AJUBA
9606	8514	KCNAB2
9606	8519	IFITM1
9606	85301	COL27A1
9606	85360	SYDE1
9606	85379	KIAA1671
9606	85416	ZIC5
9606	8544	PIR
9606	85456	TNKS1BP1
9606	8577	TMEFF1
9606	857	CAV1
9606	858	CAV2
9606	8614	STC2
9606	862	RUNX1T1
9606	8631	SKAP1
9606	8635	RNASET2
9606	8644	AKR1C3
9606	8645	KCNK5
9606	8653	DDX3Y
9606	8654	PDE5A
9606	8676	STX11
9606	8718	TNFRSF25
9606	871	SERPINH1
9606	875	CBS
9606	8764	TNFRSF14
9606	8788	DLK1
9606	87	ACTN1
9606	8828	NRP2
9606	8829	NRP1
9606	8832	CD84
9606	8842	PROM1
9606	8848	TSC22D1
9606	8875	VNN2
9606	887	CCKBR
9606	8908	GYG2
9606	8912	CACNA1H
9606	8928	FOXH1
9606	89770	IGHV3-30-5
9606	89790	SIGLEC10
9606	89797	NAV2
9606	89849	ATG16L2
9606	8991	SELENBP1
9606	89927	C16orf45
9606	90102	PHLDB2
9606	90139	TSPAN18
9606	9051	PSTPIP1
9606	9052	GPRC5A
9606	9053	MAP7
9606	9056	SLC7A7
9606	9060	PAPSS2
9606	90625	ERVH48-1
9606	9071	CLDN10
9606	9074	CLDN6
9606	9079	LDB2
9606	909	CD1A
9606	9103	FCGR2C
9606	910	CD1B
9606	913	CD1E
9606	91461	PKDCC
9606	91526	ANKRD44
9606	915	CD3D
9606	91607	SLFN11
9606	91663	MYADM
9606	916	CD3E
9606	9180	OSMR
9606	91828	EXOC3L4
9606	91937	TIMD4
9606	91977	MYOZ3
9606	919	CD247
9606	9201	DCLK1
9606	920	CD4
9606	92154	MTSS1L
9606	9223	MAGI1
9606	92241	RCSD1
9606	922	CD5L
9606	92312	MEX3A
9606	9231	DLG5
9606	92359	CRB3
9606	9235	IL32
9606	924	CD7
9606	925	CD8A
9606	9262	STK17B
9606	928	CD9
9606	93010	B3GNT7
9606	9308	CD83
9606	93099	DMKN
9606	930	CD19
9606	93145	OLFM2
9606	933	CD22
9606	9350	CER1
9606	9351	SLC9A3R2
9606	938	CD24P4
9606	939	CD27
9606	93	ACVR2B
9606	9404	LPXN
9606	9411	ARHGAP29
9606	9413	FAM189A2
9606	941	CD80
9606	943	TNFRSF8
9606	9450	LY86
9606	9459	ARHGEF6
9606	9462	RASAL2
9606	9473	THEMIS2
9606	9479	MAPK8IP1
9606	948	CD36
9606	9510	ADAMTS1
9606	9518	GDF15
9606	951	CD37
9606	952	CD38
9606	9535	GMFG
9606	9537	TP53I11
9606	9543	IGDCC3
9606	9564	BCAR1
9606	9569	GTF2IRD1
9606	9573	GDF3
9606	9586	CREB5
9606	958	CD40
9606	9590	AKAP12
9606	9595	CYTIP
9606	962	CD48
9606	963	CD53
9606	9672	SDC3
9606	9687	GREB1
9606	969	CD69
9606	970	CD70
9606	971	CD72
9606	972	CD74
9606	973	CD79A
9606	9744	ACAP1
9606	974	CD79B
9606	9770	RASSF2
9606	9840	TESPA1
9606	9843	HEPH
9606	9844	ELMO1
9606	9891	NUAK1
9606	9945	GFPT2
9606	9961	MVP
